finding_id	source_record	record_scope	kind	severity	affected_unit	disposition	reason	evidence
SEM:822e6f9214192679b159	data/ingredients/mapped/PYG_Rumen_Fluid.yaml	active	component_source_scope	major	MIM.assertion:50571b3571770ebbc7cfadadfacf5052f9499b73f1d3ade276066fbf23d65c2c	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components
SEM:7a3cc97bbc52c4b93393	data/ingredients/mapped/Aztreonam.yaml	active	role_evidence	major	MIM.assertion:51806792a1173df2147a9db99b7487e4e22fb9c6e11991f566e05dc3f3e1572e	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Aztreonam.md | DECISIONS.md#roles
SEM:eaad02d9db1e5967252b	data/ingredients/mapped/Nh4cl.yaml	active	role_evidence	major	MIM.assertion:519a7422aeb55db557ab5f5a0e13a29e5fa712e92a5e059eff44fc634399fced	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Nh4cl.md | DECISIONS.md#roles
SEM:c015068113300689c4ca	data/ingredients/mapped/Ammonium_Sulfide_Solution.yaml	active	role_evidence	major	MIM.assertion:51cf0c6b5d863b04a72650f1c0aeb9e8828b99c6643aec01b940f3a076206da4	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Ammonium_Sulfide_Solution.md | DECISIONS.md#roles
SEM:fa7b68aaefcf77f83137	data/ingredients/mapped/Cucl.yaml	active	role_evidence	major	MIM.assertion:5209b99172bdb431e6746d94826af8352f31c12ecf905af68869341d117fc4ba	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cucl.md | DECISIONS.md#roles
SEM:26e78d6ba190d8f843a6	data/ingredients/mapped/Dl-malic_Acid.yaml	active	role_evidence	major	MIM.assertion:526dc00f9bc2efee3bf233ff63f345ddce204c2e8ad518d8bb55d2548177c756	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Dl-malic_Acid.md | DECISIONS.md#roles
SEM:7e0c9d9a46bab9dd599e	data/ingredients/mapped/Mncl2_X_2_H2o.yaml	active	role_evidence	major	MIM.assertion:52c615969d6d2879f0a5f80ea15d49b796cf4f84b3da7243aecbe36a2e9798bb	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Mncl2_X_2_H2o.md | DECISIONS.md#roles
SEM:962f12a7049fd739de5c	data/ingredients/mapped/Nitrilotriacetic_Acid_Disodium_Salt.yaml	active	role_evidence	major	MIM.assertion:530608c0fb0fb9b06cbb83463d1376d70f6adb78501a4af8a09856ff14631679	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Nitrilotriacetic_Acid_Disodium_Salt.md | DECISIONS.md#roles
SEM:aefe1bcddb1722d079fb	data/ingredients/mapped/6-O-Acetyl-D-glucose.yaml	active	role_evidence	major	MIM.assertion:530b9a33393e41393b0fa24ca237311c77789cd3b35d0d37db7f58841672cf48	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/6-O-Acetyl-D-glucose.md | DECISIONS.md#roles
SEM:88ddf3296fed19ef65a9	data/ingredients/mapped/Tween_60.yaml	active	role_evidence	major	MIM.assertion:53be2d7125be98e0ca92f5bdf5b84744fcd4f94dc7d1be62ae9233eebf411c8a	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Tween_60.md | DECISIONS.md#roles
SEM:4e6778d3304ac93a23d3	data/ingredients/mapped/D-Proline.yaml	active	role_evidence	major	MIM.assertion:543b1b68918a0190b7edba2cfb9b83710d4c233658419906372e4583386fe79a	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-Proline.md | DECISIONS.md#roles
SEM:4342978a6d6a785d5a94	data/ingredients/mapped/CMC_PY_Horse_Serum.yaml	active	component_source_scope	major	MIM.assertion:559e7d826353cadc0820d0778024cae6b9ad3b9b4d87970cc947af70ba5496ea	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components
SEM:90895a3b4af03f28f378	data/ingredients/mapped/Glycerol_Monostearate.yaml	active	role_evidence	major	MIM.assertion:561e736b6881422a56eab6fe632f9c61ca73a6561859bc9537928eb19e2f671f	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Glycerol_Monostearate.md | DECISIONS.md#roles
SEM:2d4e7a6c8ffc8cd1a453	data/ingredients/mapped/Para-aminosalicylic_Acid.yaml	active	role_evidence	major	MIM.assertion:566c7b016305f6f9b8e976dbefc34d9f5ab22d086879d8caa2635d5a2483c73a	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Para-aminosalicylic_Acid.md | DECISIONS.md#roles
SEM:b5bc7be234b3e744c51a	data/ingredients/mapped/Nicl2_X_5_H2o.yaml	active	role_evidence	major	MIM.assertion:56721c2e19ef67666a555776acd90ca05dba0b7dabfe142902a5d1f2b2fcbf1b	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Nicl2_X_5_H2o.md | DECISIONS.md#roles
SEM:655a76e4e9d88b6b7db5	data/ingredients/mapped/Bis-tris.yaml	active	role_evidence	major	MIM.assertion:5785b80194c980ed828e99f73a5ae6a37f161865851173db3dbd4266f19bd668	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Bis-tris.md | DECISIONS.md#roles
SEM:0b640ed902372ffa43ff	data/ingredients/mapped/Beta-nad.yaml	active	role_evidence	major	MIM.assertion:580fad35f78b8815fd945b65d65940054a2d142150975ffa3bbad29215384b32	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Beta-nad.md | DECISIONS.md#roles
SEM:1cfec4460ef0ccb1e1d7	data/ingredients/mapped/TYGVS_Glucose.yaml	active	component_source_scope	major	MIM.assertion:581ac27e57722a775a24f308f1a0c524a8ee1d6ce4a2b26e8190a45aedb29209	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components
SEM:c145da0f329daf813604	data/ingredients/mapped/Candimycin.yaml	active	role_evidence	major	MIM.assertion:58a15c6652ca7280b5d67d4d118356963b791580548f4c837541e85424162a01	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Candimycin.md | DECISIONS.md#roles
SEM:6028aad55b495239163c	data/ingredients/mapped/Fastidious_Anaerobe_Broth_With_Meat_Granules.yaml	active	component_source_scope	major	MIM.assertion:58c585b6b65586e6d563d130659491edbdc6ba81dd3ad0191be1bc41f1339fe9	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components
SEM:1e216d389ce7d5978561	data/ingredients/mapped/Ammonium_Molybdate_Tetrahydrate.yaml	active	role_evidence	major	MIM.assertion:58de8162d2c89373aa86ada9e8cd4d55b2a87247d1ad588e7a17c9f75f2b9e08	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Ammonium_Molybdate_Tetrahydrate.md | DECISIONS.md#roles
SEM:c13e4f4ea69b18b83bee	data/ingredients/mapped/Fish_peptone.yaml	active	role_evidence	major	MIM.assertion:58efae93edf6b94669f26806c70e97a3ff960110d3a2a3c43737703ac6ee1452	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Fish_peptone.md | DECISIONS.md#roles
SEM:79f5f14a24a2c0fc43bd	data/ingredients/mapped/Dextran.yaml	active	role_evidence	major	MIM.assertion:59148f10d9f55aba007139465169b2cd34512fc7a3017659de231c6a65a2e0db	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Dextran.md | DECISIONS.md#roles
SEM:7723b5e4c1662a22a282	data/ingredients/mapped/PYEG.yaml	active	component_source_scope	major	MIM.assertion:5a448065c5aadef456609bcae202b3e3d80ca08573425c376b09b61664dfc622	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components
SEM:ad17281b70a7304e78ac	data/ingredients/mapped/L-Carnitine.yaml	active	role_evidence	major	MIM.assertion:5a72805cd0df6ce945d61524a636cb495af4edcfa39740db98f190110a55475c	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-Carnitine.md | DECISIONS.md#roles
SEM:1973a5d6d3b034253ea0	data/ingredients/mapped/Citric_Acid_X_H2o.yaml	active	role_evidence	major	MIM.assertion:5a7b753ce55472c6327ae14e69f09e949360822a7471c43eff9d55ba32b1e893	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Citric_Acid_X_H2o.md | DECISIONS.md#roles
SEM:5ac44839a74b2968f1cf	data/ingredients/mapped/Cefotaxime_Sodium_Salt.yaml	active	role_evidence	major	MIM.assertion:5a8cec3130031ac543823882521b938851181cbbdefdc4e2e2d96ec7e956b8e5	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cefotaxime_Sodium_Salt.md | DECISIONS.md#roles
SEM:45487521c8a999ef0b09	data/ingredients/mapped/EDTA_Tetrasodium_Tetrahydrate_Salt.yaml	active	role_evidence	major	MIM.assertion:5ac71ce9e668a59ad56a3fe9db19326186fb20b585f029dc320a7c3c9bb8372d	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/EDTA_Tetrasodium_Tetrahydrate_Salt.md | DECISIONS.md#roles
SEM:afbd574992aba87c94cf	data/ingredients/mapped/Levan_-_From_Erwinia_Herbicola.yaml	active	role_evidence	major	MIM.assertion:5ad57e97defacf2fefa5313717d507a26b96a89bc053ea4808dec1d03fd686df	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Levan_-_From_Erwinia_Herbicola.md | DECISIONS.md#roles
SEM:26207e8c7802bd601278	data/ingredients/mapped/L-tyrosine_Disodium_Salt.yaml	active	role_evidence	major	MIM.assertion:5ae5435f6c7162a91300586646ac436ca338b878d699aa94c99d4abf7e021ea9	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-tyrosine_Disodium_Salt.md | DECISIONS.md#roles
SEM:ce341e2a27dffe47ad69	data/ingredients/mapped/Vitamin_Solution.yaml	active	role_evidence	major	MIM.assertion:5b00f014964bd08f71e3231288fa0de263daedf1c5be1b13762c7ab7beec736d	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Vitamin_Solution.md | DECISIONS.md#roles
SEM:0f3c0db2db6ec324603e	data/ingredients/mapped/Cellohexaose.yaml	active	role_evidence	major	MIM.assertion:5b0f218fa675dcba0642c0f4c931bab857248e498bec8ba54a88a28a6e22baae	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cellohexaose.md | DECISIONS.md#roles
SEM:010234113be2eb2f9c28	data/ingredients/mapped/D-2-Aminobutyric_Acid.yaml	active	role_evidence	major	MIM.assertion:5bc4e100735fde3bf6004ee4bdaee1ebc7d8c06da8005d9e9a6b85a9850ead74	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-2-Aminobutyric_Acid.md | DECISIONS.md#roles
SEM:83529910b65f4d94305d	data/ingredients/mapped/Cecl3_X_7_H2o.yaml	active	role_evidence	major	MIM.assertion:5bf7ae8840142c4263b5ed01cfad0493636d618da6cabafeffb32a14228a4e1d	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cecl3_X_7_H2o.md | DECISIONS.md#roles
SEM:27ada2bf3dcab970c342	data/ingredients/mapped/Na2edta2h2o.yaml	active	role_evidence	major	MIM.assertion:5c3df3bcbbba0e1450e6428161c42da532ce5e5bff381fc909579168be122f1c	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Na2edta2h2o.md | DECISIONS.md#roles
SEM:cfe6e0ceefc44b4dc23c	data/ingredients/mapped/Potassium_Phosphate_Dibasic_Trihydrate.yaml	active	role_evidence	major	MIM.assertion:5c8c8ac842154b6a1b3dc84cec9e5143cdaf4178ae141c905b60bf07679b148f	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Potassium_Phosphate_Dibasic_Trihydrate.md | DECISIONS.md#roles
SEM:abca2d130dfc5bb9e1cf	data/ingredients/mapped/Thiamin_Pyrophosphate.yaml	active	role_evidence	major	MIM.assertion:5d59514a9a92de373686a0855e04735d73160e22a658982477443a1181fe7fd4	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Thiamin_Pyrophosphate.md | DECISIONS.md#roles
SEM:3fb9c18992a4acfde010	data/ingredients/mapped/Neomycin.yaml	active	role_evidence	major	MIM.assertion:5dacda8795f37298c7eaf958d979f5700e7c9f7f61e7aabd205ebba78ec75d4b	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Neomycin.md | DECISIONS.md#roles
SEM:589374c5ff147dfe9e54	data/ingredients/mapped/Cellobiose.yaml	active	role_evidence	major	MIM.assertion:5dcca945a2f321990574f477f77d2516339ec3dcd816ca511496cf481f3d2e1b	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cellobiose.md | DECISIONS.md#roles
SEM:ebd1608a8408bfa5b2a6	data/ingredients/mapped/L-tyrosine.yaml	active	role_evidence	major	MIM.assertion:5dfce0085823f7b6123e44ca3bc19320cb4c74dfd7efb37a1153e2ac4f1fa976	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-tyrosine.md | DECISIONS.md#roles
SEM:b9893bf06ac5d340ca5c	data/ingredients/mapped/Fastidious_Anaerobe_Broth_With_Meat_Granules.yaml	active	component_source_scope	major	MIM.assertion:5e257be0d98d5b7765541222be6194f7980680f659a1ae96d1d7670525305042	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components
SEM:3295018b42c0937114ec	data/ingredients/mapped/Pyruvic_Acid.yaml	active	role_evidence	major	MIM.assertion:5e7146d8da71bd00fb8aac14fe4e912ff9fbb632693388dd36aad8b3d19a07b8	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Pyruvic_Acid.md | DECISIONS.md#roles
SEM:c1ec0c3d54cedd9e8abf	data/ingredients/mapped/D-_-gluconic_Acid_Gamma-lactone.yaml	active	role_evidence	major	MIM.assertion:5e8efb0901280dba6e1fe49f4458f7dea980ccb31f4b70a66074520936c4c49b	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-_-gluconic_Acid_Gamma-lactone.md | DECISIONS.md#roles
SEM:1652cf405efb2ae44281	data/ingredients/mapped/Xylose.yaml	active	role_evidence	major	MIM.assertion:5f41709db7c695569044dc9558664c096e02d44fc9bc2cf42348327b05a166a4	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Xylose.md | DECISIONS.md#roles
SEM:92591768cf2dad5176fa	data/ingredients/mapped/Trehalose.yaml	active	role_evidence	major	MIM.assertion:5f8167e7db13b9087080097013702e420ec48d36af25c5cce7e47207330a8112	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Trehalose.md | DECISIONS.md#roles
SEM:aecd8439a79a08e7ba68	data/ingredients/mapped/235-Triphenyltetrazolium_Chloride.yaml	active	role_evidence	major	MIM.assertion:608aae93ff83e7b7fb29d6175d1015f3540d3c3476719629f6490f0cc920b4fa	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/235-Triphenyltetrazolium_Chloride.md | DECISIONS.md#roles
SEM:61825b50e6a431697850	data/ingredients/mapped/Propionic_Acid.yaml	active	role_evidence	major	MIM.assertion:60d7def8ba143e5a0fdf6a48d6edbf956f3e19ec4e0dbacd0b9df71d8d0588b3	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Propionic_Acid.md | DECISIONS.md#roles
SEM:52686f86bdb498ef0ed0	data/ingredients/mapped/A-Ketoglutaric_Acid_Disodium_Salt_Hydrate.yaml	active	role_evidence	major	MIM.assertion:61039bfb71205d8ddfea8a521a627ab7c2354506ce7771e32e7a3822c8c32c5e	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/A-Ketoglutaric_Acid_Disodium_Salt_Hydrate.md | DECISIONS.md#roles
SEM:03829b838cb402b25aeb	data/ingredients/mapped/Octanoic_Acid.yaml	active	role_evidence	major	MIM.assertion:610483b04c2c505908dcccb833514f33e7e9763194c95eb5e65627b62c737a83	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Octanoic_Acid.md | DECISIONS.md#roles
SEM:5564632c33bf837c0fc2	data/ingredients/mapped/Tween_40.yaml	active	role_evidence	major	MIM.assertion:611e348cc1502334a828f2fe15d1904bcbcbb20ae76ae9e5de75693618bcf6e8	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Tween_40.md | DECISIONS.md#roles
SEM:7b9bffa59ec4db8dc474	data/ingredients/mapped/A-Cyclodextrin.yaml	active	role_evidence	major	MIM.assertion:613f242d864aa7218813902f39bd3dfcc2fc2dd280e316315ced2085ac53a4a0	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/A-Cyclodextrin.md | DECISIONS.md#roles
SEM:6ce738645d7f5c982a89	data/ingredients/mapped/Amphotericin_A.yaml	active	role_evidence	major	MIM.assertion:6181ac2389d565c1f956af2f05a526218c8525c3504f1914cf941c8fab20638d	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Amphotericin_A.md | DECISIONS.md#roles
SEM:82d223b6a737b2305d15	data/ingredients/mapped/Cloxacillin_Sodium_Salt_Monohydrate.yaml	active	role_evidence	major	MIM.assertion:6199d5b661eef7732c78af03b6a2025aa1dd1023c87d55be9b97523a4ecdfe50	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cloxacillin_Sodium_Salt_Monohydrate.md | DECISIONS.md#roles
SEM:4411b2f3b0f3d25f01da	data/ingredients/mapped/Beef_Heart.yaml	active	role_evidence	major	MIM.assertion:61ce26266891147d5817b6220e16601e7d95272c124ce4a50e3adb876ee23513	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Beef_Heart.md | DECISIONS.md#roles
SEM:7656cdece25e08808381	data/ingredients/mapped/DL-Glycerol_1-phosphate_Sodium_Salt_Hydrate.yaml	active	role_evidence	major	MIM.assertion:637d16cf9a84a0a3149be3a089ced95be750e81881f0626db48895cab9b30a19	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/DL-Glycerol_1-phosphate_Sodium_Salt_Hydrate.md | DECISIONS.md#roles
SEM:9dce66a63900255250b7	data/ingredients/mapped/Beta-alanine.yaml	active	role_evidence	major	MIM.assertion:63d23303e9a5a026d2263723ffde7dee1cbad49b61d9e44c43c0736f6cd37fb7	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Beta-alanine.md | DECISIONS.md#roles
SEM:ec34f295bf948a3abbff	data/ingredients/mapped/Nitrous_Oxide.yaml	active	role_evidence	major	MIM.assertion:6466b256277799aadb41826f8bc4999f2b61289469013c8751aa2f4bd49743be	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim. Organism-conditional role also lacks metabolic context.	reports/yaml_record_review/Nitrous_Oxide.md | DECISIONS.md#roles
SEM:1944669ae23795967af7	data/ingredients/mapped/Cephalothin_Sodium_Salt.yaml	active	role_evidence	major	MIM.assertion:6682f8baccaeb6a8a3e77abaedc3210347cc8e227a9d795093f3baa91e289074	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cephalothin_Sodium_Salt.md | DECISIONS.md#roles
SEM:11d4a445f01edf009995	data/ingredients/mapped/Stallimycin.yaml	active	role_evidence	major	MIM.assertion:66976c9e42a164ce418f4344038a6c0d78e4d60f487a45054a716c149e035559	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Stallimycin.md | DECISIONS.md#roles
SEM:f53ed72d843c6b471252	data/ingredients/mapped/Amylose_From_Potato.yaml	active	role_evidence	major	MIM.assertion:6900124f0d9b9950d4b35043884b2d55d38d9492d9724df38f27f7f4b7a5901e	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Amylose_From_Potato.md | DECISIONS.md#roles
SEM:b953f2b5d633fb96de26	data/ingredients/mapped/Isopropyl_Alcohol.yaml	active	role_evidence	major	MIM.assertion:6989806d7b5b4f83eb3060512593ab2c295fd89b01606ed6298d7369c91439ab	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Isopropyl_Alcohol.md | DECISIONS.md#roles
SEM:fbc9a32871fc823f900c	data/ingredients/mapped/Poly_3-hydroxybutyric_Acid.yaml	active	role_evidence	major	MIM.assertion:6a551c8cde720fefa69ce3c2493dda07d9d347211efc3babaf51b8421c53495d	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Poly_3-hydroxybutyric_Acid.md | DECISIONS.md#roles
SEM:5fd7192746ffe2a0bc7d	data/ingredients/mapped/Bakers_Yeast.yaml	active	role_evidence	major	MIM.assertion:6c7c8d4037a9b256bdac5a7f26e342b76b67509450354ad3a3c0f7426b6db83e	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Bakers_Yeast.md | DECISIONS.md#roles
SEM:75bbfdcc51c80e0b753a	data/ingredients/mapped/L-Xylose.yaml	active	role_evidence	major	MIM.assertion:6d530b3f8c1cc83c99e4cb470a5c40fcf0aa8ddf5277cad0a6702b093da83329	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-Xylose.md | DECISIONS.md#roles
SEM:28ca96e984997a5c1d13	data/ingredients/mapped/Trans-cinnamic_Acid.yaml	active	role_evidence	major	MIM.assertion:6d600e61c6268149b9220b93571f43fb45e58d1599c3be27e1802b4fe62ae90d	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Trans-cinnamic_Acid.md | DECISIONS.md#roles
SEM:bb26fd8467fe184bb8e3	data/ingredients/mapped/Liver_Extract.yaml	active	role_evidence	major	MIM.assertion:6de10f42e9aa2b829c4df9f93914e82b6f6d93e8a07db0d9bcf7925d02863102	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Liver_Extract.md | DECISIONS.md#roles
SEM:00a9e43e8c505d51293c	data/ingredients/mapped/Sodium_Succinate_Dibasic.yaml	active	role_evidence	major	MIM.assertion:6eb7db2c86fbbf83edc75f28f0860bd952279608faa0591dffb521dbf85457b3	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Sodium_Succinate_Dibasic.md | DECISIONS.md#roles
SEM:ba7cf11bfa80f7444d53	data/ingredients/mapped/Lentilan_From_Mushroom.yaml	active	role_evidence	major	MIM.assertion:6f887d353b3c9c8bf9c912c53d9c2b7183b1fc48ec72bd92c859012f309f16fe	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Lentilan_From_Mushroom.md | DECISIONS.md#roles
SEM:bf9fdc6820a4c72e7c2b	data/ingredients/mapped/Ketomycin.yaml	active	role_evidence	major	MIM.assertion:70374208135890be990e622935c48522a136d362e9be3af6d66910266fff249e	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Ketomycin.md | DECISIONS.md#roles
SEM:2922b0a2c17cd3007e53	data/ingredients/mapped/Feso4_X_H2o.yaml	active	role_evidence	major	MIM.assertion:70a7b1b31287295a7001f047886b2ad12bc7057e0bb572f28358f2c885eea674	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Feso4_X_H2o.md | DECISIONS.md#roles
SEM:5dfe60b46ddd0bbd1269	data/ingredients/mapped/Piperacillin_Sodium_Salt.yaml	active	role_evidence	major	MIM.assertion:70cb5639d62bfcfd4ed6842ce29fff7958ad300b782e816d3dc089ab5765b45a	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Piperacillin_Sodium_Salt.md | DECISIONS.md#roles
SEM:66ed6cd239b9b830ea44	data/ingredients/mapped/Trimethylamine.yaml	active	role_evidence	major	MIM.assertion:716785854339baaf90318c3fa7908c330e11d8a6236691e6a20edfe6ad7fa376	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Trimethylamine.md | DECISIONS.md#roles
SEM:1909b89bce4716900e97	data/ingredients/mapped/Fecl2_X_7_H2o.yaml	active	role_evidence	major	MIM.assertion:7189945b5790c5c9a760d01693fb20defdc35948dddc097b1355b38fc6404bb2	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Fecl2_X_7_H2o.md | DECISIONS.md#roles
SEM:c992263ed8b5859b566c	data/ingredients/mapped/Mgcl2_X_2_H2o.yaml	active	role_evidence	major	MIM.assertion:71b8b56def9e893abda4afd84cefd5d7ac925fb139b9395d3fb3f1ec25351dee	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Mgcl2_X_2_H2o.md | DECISIONS.md#roles
SEM:4fcb2635451950698fca	data/ingredients/mapped/Tertiomycin_A.yaml	active	role_evidence	major	MIM.assertion:71fa3f4db482b1ab65c05b27e14fa5fa493062ed64393d06b35c04a9f3ed312c	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Tertiomycin_A.md | DECISIONS.md#roles
SEM:46ca57eaf43846e2d009	data/ingredients/mapped/Citric_Acid.yaml	active	role_evidence	major	MIM.assertion:7233a50ff103e60c80cf811cc41d1ad6f5483979f9279ae884849f4e8a2d5862	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Citric_Acid.md | DECISIONS.md#roles
SEM:bea8f5cf6fa8211eda95	data/ingredients/mapped/D-Leucine.yaml	active	role_evidence	major	MIM.assertion:72b6a0a51226836ec22c9b98da335c86daa3b4dc582099df772045fcc5e29782	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-Leucine.md | DECISIONS.md#roles
SEM:460640be4649008b1fee	data/ingredients/mapped/Citric_Acid.yaml	active	role_evidence	major	MIM.assertion:72cd606a800c9956e2419267e3c4b86959429737a15d29ed8cafa4e4dd539967	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Citric_Acid.md | DECISIONS.md#roles
SEM:5c40c4ae1e96d348918d	data/ingredients/mapped/Stachyose_-_70.yaml	active	role_evidence	major	MIM.assertion:72e4645f9a296bbd10ed7c8cf3a4c8d3f267c1d8b95ecd501fb5b6f9254c0905	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Stachyose_-_70.md | DECISIONS.md#roles
