edge_id	subject	predicate	object	assertion_type	assertion_sha256	source_record	record_sha256	verdict	rationale	review_report
MIM.assertion:e1cf5f24c903b4a0dd62aac886b62c35b466bd0ef70f05d4dfd807415104fee7	MIM:Trisodium_Citrate_X_H2O	biolink:exact_match	mesh:C514290	mapping	81c08c938eaf25a729a8b437ef327ff6a037239c404f4667d91537a1de4c068d	data/ingredients/mapped/Trisodium_Citrate_X_H2O.yaml	47480b3cdddc63a9b7685533ad4c5f20884a34655ec6b76d880ec2178bddbd8d	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Trisodium_Citrate_X_H2O.md
MIM.assertion:e1e31682613dc82f4ea79120ef946c246628c3b2ba026abab12abcd7e1e10f7f	MIM:Indole_3-acetic_Acid_Sodium_Salt	biolink:exact_match	kgmicrobe.compound:indole_3-acetic_acid_sodium_salt	mapping	4c3e9f5332d681f9165d8967c3bb04760ee2e67764a41344956c7dd50ed5a538	data/ingredients/mapped/Indole_3-acetic_Acid_Sodium_Salt.yaml	0d5182c28afd147ab916d109630684adf443c4305f29e7e8a871340d314d3f22	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Indole_3-acetic_Acid_Sodium_Salt.md
MIM.assertion:e1e400fd8e7766a6e50b898ce5cfbf73caa2674990cae8bef3dcb05586b114be	MIM:Virginiamycin	biolink:exact_match	CHEBI:87209	mapping	5260b002aaa48acd33fa376207d06caba2db137433784bccf230b6b43141ab29	data/ingredients/mapped/Virginiamycin.yaml	952446e520e3de85945a30afa70b98dbd2a4635b524afc8660a6e5880ea757ef	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Virginiamycin.md
MIM.assertion:e1edbf99c2e0f5892986301c61cd1e3c6707408abd45d12d5c213ede9dddd5dd	MIM:Zeikus_Trace_Element_Solution	biolink:exact_match	kgmicrobe.ingredient:zeikus_trace_element_solution	mapping	bab229cf6ac73fc9130cc6a19cfc531ff7d674bf4c43aa38f2b9b0fbfac2d7f5	data/ingredients/mapped/Zeikus_Trace_Element_Solution.yaml	d62e9aa0c9a42cbbb78b44a3b86f91aecad2a3f00ecbf056d48b73efd7db0850	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Zeikus_Trace_Element_Solution.md
MIM.assertion:e1ee3e1b1d28db0604f6541df1c1e2ed81682a5ae42c5e4c9d0b3bde79761860	MIM:Sulfur-free_DL_Minerals	biolink:has_part	cas:15467-20-6	component	bfc6243edddd23f36ef880ab13b766aec44cb20c2c693c9d4edfadd4d8b25c3b	data/ingredients/mapped/Sulfur-free_DL_Minerals.yaml	84b4158b9b15d8bc874a09c62f2e5d88f727826dfca6576ad8f38c2cd23ab487	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Sulfur-free_DL_Minerals.md
MIM.assertion:e1f18ea2f5a4c73adcaa2168fbacb083f20b070975b63d6b7ae5170d86821bce	MIM:Trimethylamine	biolink:exact_match	CHEBI:18139	mapping	7c02cbd755a1ae9ba48688b3627dbe7495787c8c6f0ef3aa201f3e20412f5fe9	data/ingredients/mapped/Trimethylamine.yaml	0b2b5972faa7d1596ab3abfea5ffdc4ca08ef008907ff7eb18c4becb35e2a84f	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Trimethylamine.md
MIM.assertion:e1fd77353d7307c9c56c05fccb35146ece82b22f448cabc4ee21f0dfaf11e756	MIM:Fatty_Acid_Mixture_See_Medium_No_266	biolink:exact_match	CHEBI:35366	mapping	0edf221c421f7f884c12406c231c8756d18d16c7d75e497165d09b24365ace65	data/ingredients/mapped/Fatty_Acid_Mixture_See_Medium_No_266.yaml	00aa192a2ce2f4acb1b752d3a478ca4e661c8e15e2f0039c9b22b608a10a7e6c	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Fatty_Acid_Mixture_See_Medium_No_266.md
MIM.assertion:e21d0e31bae207d2cc857d29b9ac3b1f901e716289f18b7b0ec0f1c73d75e2ca	MIM:1-ethyl-3-methylimidazolium_Acetate	biolink:subclass_of	CHEBI:61326	mapping	60fe2a470d156f34ce68ca2a88f167d54af0a3db532aeac0107acc6bb61db43b	data/ingredients/mapped/1-ethyl-3-methylimidazolium_Acetate.yaml	0406799826473dee458b6358022420cc7555ba9ee3fbbd2e0b7689cde32fa6d5	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/1-ethyl-3-methylimidazolium_Acetate.md
MIM.assertion:e2228fe90793077bbd9a0fbf4bf8e20fbd9ddc05d09348749fdd1a3261fa90f8	MIM:Trisodium_Citrate	biolink:has_chemical_role	MIM.role:PhysicochemicalRoleEnum.BUFFER	physicochemical_roles	d0f7bf1a8e48a5225ecce3623be4ec62352e6ad81a2941d49be8e1e3a3d0ddb9	data/ingredients/mapped/Trisodium_Citrate.yaml	950d213a0b33c9df93652767f8477daf8309a42322e37c14ff3a9a3e3f357ec1	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Trisodium_Citrate.md
MIM.assertion:e22c6cdc42ef683af491b2f9c6718084c7314c32611c9794b68d977525754105	MIM:Pyrocatechol	biolink:exact_match	CHEBI:18135	mapping	43e9944adf42c0d57c35b52d0515c1407b6377933cf9dba69fdcb8c5de435d62	data/ingredients/mapped/Pyrocatechol.yaml	fbb6925f31b16ac45649873960bb396e1bc02dee9d5ee95fa28a8fb70db0d481	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Pyrocatechol.md
MIM.assertion:e241e6daf50e929878d76df2616d1826363f9d85a9ac42499c87cd936455f6ae	MIM:Benzylhydrazine_Hydrochloride	biolink:exact_match	cas:3287-99-8	mapping	d5d5d6bcbe8d55cbaaaecb339dfd10b35661aebe553e827628703765e4645040	data/ingredients/mapped/Benzylhydrazine_Hydrochloride.yaml	d04e663d2f1cd497e2ff07d39d2b41302bc7a256794288bc04fe89290c1e1b0f	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Benzylhydrazine_Hydrochloride.md
MIM.assertion:e2512bc9cfa1414c08b14c7fdcb8339761f0454625efada528eb01fa9a200af2	MIM:Avidin	biolink:exact_match	kgmicrobe.compound:avidin	mapping	cf5209b06fee53f5f02585eaf009d7f6fb52385e2a360e9325b0b0e6255f5500	data/ingredients/mapped/Avidin.yaml	3dda479c11aa199ac8512122fbd15c8fc005faebe8b3d6f922d77e5db73c328b	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Avidin.md
MIM.assertion:e25188bd4ff6661855b26d2f11987ffdfdfbc7130bc9dc1fe26c2bb47fb35c52	MIM:D-apiose	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.CARBON_SOURCE	nutritional_roles	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	data/ingredients/mapped/D-apiose.yaml	9d7fa43e4284fda47f36c31b302cb466abcee6750058edcf9b0bcf14050a8367	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-apiose.md
MIM.assertion:e26580fe816ffc230db2762b2a60531e5f9de04a7fb492b6dc8db5b3d7276eac	MIM:Kanchanomycin	biolink:exact_match	mesh:C001493	mapping	db18ccc5a8750bf95eb97e8009e2fe9f7e984572f083fef601accbce364ffece	data/ingredients/mapped/Kanchanomycin.yaml	d9032dcd0d962b99b0131a8eb6dfd1f6ba4fbfe80dc6d4e18b8eda8ac624babd	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Kanchanomycin.md
MIM.assertion:e26aa73dcb0f700c9a87a8f5b1384a90966a310a3079c26c996aa0a90215c704	MIM:Fluoranthene	biolink:exact_match	CHEBI:33083	mapping	27e15c7400ad7214ad77157706c68bace542cc02f6771772ed380216ed45401e	data/ingredients/mapped/Fluoranthene.yaml	c9770cc4a9ef656e00588a15e968e9345917c087411dd28b8df2550de17b1c82	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Fluoranthene.md
MIM.assertion:e27dce06d6129940ba8365198c3c9600010c17dcf8f83f1e7fe9a1403e949b04	MIM:Quinic_Acid	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.CARBON_SOURCE	nutritional_roles	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	data/ingredients/mapped/Quinic_Acid.yaml	c1c2fc353bbf1ef458988b3aad173cde353b976ef805dfdd2bead0878960559a	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Quinic_Acid.md
MIM.assertion:e28ef3ddf3995161a4622a87dfb14280211f480513029ef5677ddddccdfefe90	MIM:Dl-methionine	biolink:exact_match	CHEBI:16811	mapping	8a8de93821d6222c7f37dec93e45a0632e0347ea276ee8af3c551f1d62c4134d	data/ingredients/mapped/Dl-methionine.yaml	d66b529979f43a19d5116b0f369dbb4261b09e8d89ce65375e12398760a39fdc	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Dl-methionine.md
MIM.assertion:e28f1f4fe322a1ddfa2f7b99919df4016b7fe709d807e1b94f7fdefdab4a84d9	MIM:Casein	biolink:exact_match	FOODON:03420180	mapping	b09be697d0873fc14b4ba558061f8a7faa4f8b88be3c23a58b35f5c57b35a337	data/ingredients/mapped/Casein.yaml	5c278fe135bc89885328d3704bf03f11591a43ca08bfec0a4b992c0ecc4d393d	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Casein.md
MIM.assertion:e299d9489573339c8adeda87a1791970023417e66cf59452a7d4b49ae2f27683	MIM:D-Raffinose_Pentahydrate	biolink:exact_match	cas:17629-30-0	mapping	f85e64e7be536097a22b2f7ddee2f48a4631bf52ab50eb8ba55bb3d09283a642	data/ingredients/mapped/D-Raffinose_Pentahydrate.yaml	3b0200dd4a0b0e7127b13ba0a4b278c6faa094562534f9b72a4f4c4870b87c49	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/D-Raffinose_Pentahydrate.md
MIM.assertion:e2a4c0868924feaf9aa8eca9ef72857f1e56f594db702bf5e5d91c258a1e9790	MIM:Tricine	biolink:exact_match	CHEBI:46760	mapping	cba1fc7423f62769df0d832c18d6f716010a5d9bb30dbc9612b1f9088c49babe	data/ingredients/mapped/Tricine.yaml	fcfadeeb55acce26cd71ac7a804ec6f42be4d472fef3f81cb9ca771a8722588c	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Tricine.md
MIM.assertion:e2b3808fb01b6972e9ebc2252bdf5ef20fc24a4438d83379e24bb706a057e2eb	MIM:Fructose-asparagine	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.CARBON_SOURCE	nutritional_roles	df2072c00c03ccac74a186fad08ecce37b665354626058d581fd7b3f601cd30f	data/ingredients/mapped/Fructose-asparagine.yaml	aece85a59ac14d00da388ff55e8d5e162fb3c92fdc6b28177ebecb481b7a862c	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Fructose-asparagine.md
MIM.assertion:e2b4cdc101a30991a5be2ad5a7e12c1054525f5ad84d7e32efeee5203fc1a6c1	MIM:Orotic_acid	biolink:exact_match	CHEBI:16742	mapping	db1a5212e49ae3ec6cbd2cf099ea11fd8db14fc1fdecead90c08118c0f0d5a0a	data/ingredients/mapped/Orotic_acid.yaml	da56544baa3ecf18911516a6e25c2d21cd8ab295ae2dae99212800875ace282e	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Orotic_acid.md
MIM.assertion:e2c8c866297d0d4ad9cc99029e7d66cef3d21cbde3e4af45ffffce9407161db3	MIM:Maltose_Hydrate	biolink:exact_match	kgmicrobe.compound:maltose_hydrate	mapping	24d643f688cb40e4c409bca11583b353772dfdf7a2f852cb4de799645943d086	data/ingredients/mapped/Maltose_Hydrate.yaml	84c99c2429dea060e731ef5f5bbbf066574a4025f832ff97f006599b6a152cbc	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Maltose_Hydrate.md
MIM.assertion:e2cd22fe9cfdee30a41315eb98201eb4af5d13925ac5a2b66b3c34bc7bd5a3fd	MIM:Ferric_Malate_Solution	biolink:exact_match	kgmicrobe.ingredient:ferric_malate_solution	mapping	47188c7b268446e994327b00f08d3fd211e0a42568251a0cde1f7b8fc69a5528	data/ingredients/mapped/Ferric_Malate_Solution.yaml	3e07b29def371e44ca264f0884fdc59b8b0da5ded893f8f829d54a86ea78a344	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Ferric_Malate_Solution.md
MIM.assertion:e2cf8cc4e8e98e1685725eb9444c1fc2414fac87d87e278d0f6f30219b51fc4b	MIM:Ethyl_octanoate	biolink:exact_match	CHEBI:87426	mapping	2325037efa963fef25d52fde457ba6f271651499851766fc3f846016122a4d8e	data/ingredients/mapped/Ethyl_octanoate.yaml	ed6484dd4752a91041965294c00db3290aa98d896dfe5ccde01530af6d78d5fa	pass_with_minor_issues	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Ethyl_octanoate.md
MIM.assertion:e2db19989349e498f513544b222a05367f80c5bbf86d2ec0b8d91033d16a4c91	MIM:D-Aspartic_Acid	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.AMINO_ACID_SOURCE	nutritional_roles	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	data/ingredients/mapped/D-Aspartic_Acid.yaml	270dac8e5c03a2e131d5f4635cc1715cb9216723cc7370785ce38ece87eca887	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-Aspartic_Acid.md
MIM.assertion:e2e788e0ce75b86ed42bc88c6da63d5cf398779bbb041150d7235da1c77c953b	MIM:Na2so4_X_10_H2o	biolink:exact_match	CHEBI:32586	mapping	1f0211ce21d1bf1ecaa95f0c0256c8bb8e23f2d685ef2abf1f277113548459f7	data/ingredients/mapped/Na2so4_X_10_H2o.yaml	97b46a55099bdc697adf06c7eee543dd6eecae1391ef5d4425c4aa149a2f0816	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Na2so4_X_10_H2o.md
MIM.assertion:e300e4eb5657eb3f286f74b98e0e18a06bbb14a64c348711bcba64a754ff5993	MIM:Mgso4_X_6_H2o	biolink:subclass_of	CHEBI:32599	mapping	9a9523bdd637851d7194a8e984dbd34c1db086cbf5b8ba69efa575197b4be3c7	data/ingredients/mapped/Mgso4_X_6_H2o.yaml	347eb18793402da271f86c5698703d613d343a34f43b23d443f0d0c3b5224134	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Mgso4_X_6_H2o.md
MIM.assertion:e316e0972fbec310c5eba6b20aef40775cf063bf4feacfa5923779f3704b20f3	MIM:Zymosan	biolink:exact_match	cas:9010-72-4	mapping	8ffd6fc3fb6dd1eeaf2c36951f1e5748ad8bcf86c30a2e9edbc8ed413fa60dc5	data/ingredients/mapped/Zymosan.yaml	efaae694249ba096f2a57452d068add076b83b30fde6b9f6a40aacaf3bdcd7de	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Zymosan.md
MIM.assertion:e31f3342c9f3c5422d30e6152714508ced7fca177a01c4a535e685727c45f2a2	MIM:D-mannitol	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.CARBON_SOURCE	nutritional_roles	4ea628be52149f9b81f39b2e78a409a172515bc4ad5c8e5c6fb4eba7014f1b6e	data/ingredients/mapped/D-mannitol.yaml	0a04714750dac2e0bec56ab4ee0ba62d29cb4e41cd90fa3f1cacecdcc31c48d9	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-mannitol.md
MIM.assertion:e34cc1ee73a8ac9d489a189c40068639bd526e30adc152a2cc53c4bb5f5f66b8	MIM:D-_-turanose	biolink:exact_match	CHEBI:32528	mapping	a297c2750e26deceba900b7ef4a877012393bb1f9fd5a66d3c069802f14672f5	data/ingredients/mapped/D-_-turanose.yaml	9cd9bc8e0241aeb6fefb190c42d61acaca579aee65535cb46fdca43514d85dc1	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/D-_-turanose.md
MIM.assertion:e35026607f5ec938821c72e2e2d03696cd009310bf514761346dee5a9af83d54	MIM:Sialyllacto-N-tetraose_D	biolink:exact_match	cas:100789-83-1	mapping	d200dbeac06c2c6be8561d39e28d06b60b9403e9c614e3b632edfe36c629f5b6	data/ingredients/mapped/Sialyllacto-N-tetraose_D.yaml	e69b97faa37600d48b65806a9eee8d965f85ecb9d33189651babc8e7068e102a	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Sialyllacto-N-tetraose_D.md
MIM.assertion:e36d44dff3c28592cc91298f32e01e8ea6a64ded3e1eac6a06a76e56a34ca625	MIM:Bacto_Peptone	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.PROTEIN_SOURCE	nutritional_roles	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	data/ingredients/mapped/Bacto_Peptone.yaml	48eb2be26c06e8dc23f4d3b67bbd55b559dbc3b3a3600ce1c271f618ec199d69	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Bacto_Peptone.md
MIM.assertion:e36e6bd75a240a48bac7079854ee017f01d03178edf90956512c245ffc811f2d	MIM:Thiourea	biolink:exact_match	CHEBI:36946	mapping	2b93eeabab2dbf34714dfe0017bb0bc68ee8bfc6226c52a395cd425899dba0b5	data/ingredients/mapped/Thiourea.yaml	cda09aa19277963b0a111f2202ee0d84fde8329b768e6436606ab6042d56c5f8	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Thiourea.md
MIM.assertion:e3814e928a5b663ffd7c6582aae2623114fe90d59b278aa1c27756a10527e30a	MIM:Sodium_Malonate	biolink:exact_match	CHEBI:62983	mapping	6ec2987e709bc3c6159b7913fc2916855e0d85653d9ff8312b16bc9687d0807b	data/ingredients/mapped/Sodium_Malonate.yaml	ab1113afca5e7ef895effab83d7e3b216b982b5e0add5b2dbb1957e0e32bc9f5	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Sodium_Malonate.md
MIM.assertion:e393aac719c01f3af801ea4eb1f588cfe2ec45028c49d6581a32937f8f225177	MIM:4-nitrophenyl_Beta-D-xylopyranoside	biolink:exact_match	CHEBI:90148	mapping	766ee24dfd948c8b61fc2df16c1fa97fc7b8c77bbda1164b8825fe3b094171c4	data/ingredients/mapped/4-nitrophenyl_Beta-D-xylopyranoside.yaml	d1432e18eecf688f931595fa114db8bb61a6bf5c1fbe300501e1b5c82a9b8007	pass_with_minor_issues	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/4-nitrophenyl_Beta-D-xylopyranoside.md
MIM.assertion:e3dc89604c508c9cbbbea5ceed0baf986e606513b25e7dad28d6a869657772a1	MIM:L-glutamic_Acid	biolink:exact_match	CHEBI:16015	mapping	55b60461846ebbfd6008120f5d403f3506707c90277d5099f0e0126ff2757493	data/ingredients/mapped/L-glutamic_Acid.yaml	1abbfb5fd04f94d5f684108d4304267a5d8c972a9d9a629d60ba755198c6edbb	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/L-glutamic_Acid.md
MIM.assertion:e3e24945e15b019211d99403129e0429b2aa2d04a7fb44b6ec974420d886c9d4	MIM:Lacto-N-fucopentaose_II	biolink:exact_match	CHEBI:89932	mapping	2efd06ae91647f7c73cabb95adf4a573665a960683405fa77c47a814b9a033c0	data/ingredients/mapped/Lacto-N-fucopentaose_II.yaml	1e843b77edc22d91f52f1fe57fb48327fb7714ea5ae471c465c40dafd7433b09	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Lacto-N-fucopentaose_II.md
MIM.assertion:e3e9bac9dc3541bdd4ff26df61eead8533e22def50b163570dce4e3711503cab	MIM:Delamanid	biolink:exact_match	CHEBI:134742	mapping	9fe749655691d8bc83f10bc6d8bfae0f79dc18e58ce6f63a6c0baa729684129f	data/ingredients/mapped/Delamanid.yaml	5d8cf6aef4c63d694e0efedcd9eecba7a3cc42bcffef772d76b687449eb7b973	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Delamanid.md
MIM.assertion:e410aad716d5630b39634ab07dd8cc1d01b8c67712a95da13bae474d29d422e0	MIM:Corn_Steep_Liquor_Glucose_Fumarate	biolink:has_part	cas:66071-94-1	component	4f04bc1bd83e052353ed82007b3df53f9afe0f46dc68b334aaa0e967703e4df9	data/ingredients/mapped/Corn_Steep_Liquor_Glucose_Fumarate.yaml	3f5732bada7cf14e9cd34057719f2b2230be7bb4eeec4e3c74c376bdb3e76e0f	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Corn_Steep_Liquor_Glucose_Fumarate.md
MIM.assertion:e41d483bf29e697a74af835116595b858bd037d269a5acc9f7935036ba116027	MIM:Phenethylamine_Hydrochloride	biolink:exact_match	CHEBI:18397	mapping	5bc0a4348dfd5bbbea8907602e995a0ef49428d0ae750b53ceef603d088aec75	data/ingredients/mapped/Phenethylamine_Hydrochloride.yaml	1283e083fbb866db9d9202fdb1b08fbbf2de4016993395ca5f18644e5fc0f320	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Phenethylamine_Hydrochloride.md
MIM.assertion:e41d6c4c1314677d4af0e389f44a63883a7bf46e54687dc5680d2c014e67f542	MIM:D-Lysine	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.AMINO_ACID_SOURCE	nutritional_roles	7d31b5bc3b31af72e9763c0dced0805a7e6435f4c0a8f0027fd68740f6d7fe14	data/ingredients/mapped/D-Lysine.yaml	ed998d8578c9e19a391eb1cd0a15faf9083e74d278085fe0596598b7d24cb392	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-Lysine.md
MIM.assertion:e4306d966cf870033290757c8896eb861d5a49e4a2b3fc779730124201adbb12	MIM:NLDM_metabolites	biolink:has_part	CHEBI:17268	component	8056542a1e24f41ca12c84790e3cc509bedb522806976ef6fd97343ff53e7982	data/ingredients/mapped/NLDM_metabolites.yaml	7332021e0d760384bc0381f5e00e3a87bd4dfe4b7c5b2eb1140853f7c17d78a0	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/NLDM_metabolites.md
MIM.assertion:e44d710bb318f39f34eafecea256e14b3839fe52763e70f8e1f5789bd47235d4	MIM:Trypticase_Peptone	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.PROTEIN_SOURCE	nutritional_roles	7fbde1a92491632faf80d3bf87c4cab5bf4e772e70454374b86dd833f81f0ae8	data/ingredients/mapped/Trypticase_Peptone.yaml	88e513d4f6e6fa153ae508047b9a654922dad2bab84d4624cca2a17ade2b742c	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Trypticase_Peptone.md
MIM.assertion:e45d464d0e134acff8e215fb63c94bd3c6ed5c6c9489c90a00e70b3ebacbfec6	MIM:2-dehydro-D-gluconate	biolink:exact_match	CHEBI:16808	mapping	b19ed7d6fa57ccd88b907c5a6e8e983d298a4176fa52812d2f275b469d7c4b68	data/ingredients/mapped/2-dehydro-D-gluconate.yaml	e678aa7ecbbf728bd3fc4c843cf290102879373ee0f0834109678936b92443e2	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/2-dehydro-D-gluconate.md
MIM.assertion:e46f470b0ae5e025680f71bb1cacf5f5ca2b51c5e46eff0ea112c601f9e7a9f6	MIM:Sodium_D-Lactate	biolink:has_chemical_role	MIM.role:NutritionalRoleEnum.ENERGY_SOURCE	nutritional_roles	05797c833ce5f55a4f9deb8713e7b56bc9b4c8e4920aeed310903d0418be101f	data/ingredients/mapped/Sodium_D-Lactate.yaml	5b9a8ec9f0371556ec5e88ab9e10ad5a6ad91407a7f608f16b33e3afd58bcbdb	insufficient_evidence	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Sodium_D-Lactate.md
MIM.assertion:e473b987af08b60eddc9c2da08092131e1026e6265acd2e5b7a68b788f57bd7c	MIM:Rhamnolipid	biolink:exact_match	CHEBI:62570	mapping	25b8a3918e62c17eecf72bfb965add21353a4143c6256e218e597d00818dee82	data/ingredients/mapped/Rhamnolipid.yaml	643665b863243dddf8e4ff215f6d6f3424d88c9378a9b00626c1aaa6aa496a79	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Rhamnolipid.md
MIM.assertion:e47cf8f7afe87b2aa15e251caa5829c659458bc93ea64a43c44454e553a27a81	MIM:Oatmeal	biolink:exact_match	NCIT:C29298	mapping	e985d1ae994189b7d41038b2a37534e71724a1e2d8c2ba2749f08c13a3a6a1e0	data/ingredients/mapped/Oatmeal.yaml	c1af211a9887f825f958c80ef5d147330b898f754fa0390eade836530d9b57b6	pass_with_minor_issues	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Oatmeal.md
MIM.assertion:e4848a8dbaf4c41ea5a505bc54c58671967b22a5070cbeb3da3578614051096f	MIM:Chlorhexidine_Diacetate_Salt_Hydrate	biolink:close_match	CHEBI:81711	mapping	79647f894bfa89b1c1380a3da2c69a6ca63ce5ff6e6adcccecb719705ac489ba	data/ingredients/mapped/Chlorhexidine_Diacetate_Salt_Hydrate.yaml	3c7a19294fe9b1e9f5197639a7d9f00e3a10ddd755fe5e3be95a52c8bcc42304	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Chlorhexidine_Diacetate_Salt_Hydrate.md
MIM.assertion:e492c6862482b1894d4bf24f4409b5798a7e963e8915d4d711881a8e21207be0	MIM:Cecropin_A	biolink:exact_match	CHEBI:201428	mapping	5e6b67e6ffde3b623a13b2db6745c5d96b239a220102b59db4cb62252eeeec1d	data/ingredients/mapped/Cecropin_A.yaml	8863702ccd4ef67214b5f595f55522621fb8bc583c8328341788665aeb592bee	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Cecropin_A.md
MIM.assertion:e49d4660a7b9e028b596084760aa63ca5451f9588cbfc9f0c2b0e525e8d3fd17	MIM:Sunflower_Oil	biolink:exact_match	kgmicrobe.compound:sunflower_oil	mapping	ccba50d17f0ac759819866cb4acb2f33cd21fdb221f2f677adea7bdd33e9a143	data/ingredients/mapped/Sunflower_Oil.yaml	e6c9fc15fd6db6830947885b77c770a2e0070372aaf71e9d1c9b293b5ae66c35	pass	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Sunflower_Oil.md
MIM.assertion:e4bac4388f7970f56e604b892c626ab167aa83e118f0aef5198804ba7077cb4f	MIM:4-nitrophenyl_Beta-D-galactopyranoside	biolink:exact_match	CHEBI:355715	mapping	f2ca3e0320efb013794a1d3a36d5a8b7db478615b73e1fe2074a4083cb66c931	data/ingredients/mapped/4-nitrophenyl_Beta-D-galactopyranoside.yaml	6e2f802d56a9def864513a62f247213e10edd48445162a48a077e75441a65d77	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/4-nitrophenyl_Beta-D-galactopyranoside.md
MIM.assertion:e4cd65c4b57eb7dc4edc1a8ba1423066f5cdf0a9376995d436b78ed5e43a2ac5	MIM:Neomycin	biolink:exact_match	CHEBI:7507	mapping	db190c7e9c3924612c23df8ce8c93f472aba2eda59371fe191cae24309c68f3d	data/ingredients/mapped/Neomycin.yaml	9ede796ea8d16fdaa88edcbedf5b8d9e912870df4bef09cc6a00f6ddfb32fb4e	blocked_by_record_findings	Source assertion unchanged; existing record review applies.	reports/yaml_record_review/Neomycin.md
