finding_id	source_record	record_scope	kind	severity	affected_unit	disposition	reason	evidence	current_record	current_record_sha256	resolution_status	resolution_reason	resolution_evidence
SEM:68cbebb3dbe4ef2db62b	data/ingredients/mapped/Gluconic_Acid.yaml	active	role_evidence	major	MIM.assertion:a2ecbda124adff474c1bb75c45a73fde035e4720c346223d1b9c00a4fe9c0b60	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Gluconic_Acid.md | DECISIONS.md#roles	data/ingredients/mapped/Gluconic_Acid.yaml	c5d8f1517e07217d02cbc5f9d0b49f3b5ab518a0850a273f865a2ee8e88a7412	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:d2437654e70591c1adb7	data/ingredients/mapped/L-isoleucine.yaml	active	role_evidence	major	MIM.assertion:a37832f27b604e126d470d2fc41694f14a811ff220338e0b37ae9094e44141ea	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-isoleucine.md | DECISIONS.md#roles	data/ingredients/mapped/L-isoleucine.yaml	99e0766213e7e0256649861781be48f690a85a4709a1d57d7cc5f936a0cef809	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:769762b8307d614aea15	data/ingredients/mapped/HOMOPIPES.yaml	active	role_evidence	major	MIM.assertion:a41151e6b5d6d3e559509a0ef2c838fcd1985db5855750c21f048b544b064552	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/HOMOPIPES.md | DECISIONS.md#roles	data/ingredients/mapped/HOMOPIPES.yaml	1873785d4e49c89c495ace5a36c8d2d965a3f2347947baffb0e928bb3227ace7	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:99ea370dfca6ad11227a	data/ingredients/mapped/Na-crotonate.yaml	active	role_evidence	major	MIM.assertion:a41f7a8dafdda77eb727b980e9a828d2f54d62cbea670f620321da8d228a8136	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Na-crotonate.md | DECISIONS.md#roles	data/ingredients/mapped/Na-crotonate.yaml	580f37f396dd35e23abe7f215a7752f2fb956613982e33f029e2c7151ff0bc41	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:81e58cf8b0d06f145f20	data/ingredients/mapped/Casamino_Acids_Vitamin_Assay.yaml	active	role_evidence	major	MIM.assertion:a445ebb27bbe990826dda76ca13eb82689af2e57d5ea7e6c1a59b8516b33286a	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Casamino_Acids_Vitamin_Assay.md | DECISIONS.md#roles	data/ingredients/mapped/Casamino_Acids_Vitamin_Assay.yaml	4a2fcdff99d8afac9b325e4b2f148b91c7cfcfde0fafa4633352dbfe71d435da	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:2b8ad22a3903b77ccb64	data/ingredients/mapped/Ground_Beef.yaml	active	role_evidence	major	MIM.assertion:a4a6d41eebf80d09ea39abe85c8974881d95a2289ad511bcd861c9e750dd56e5	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Ground_Beef.md | DECISIONS.md#roles	data/ingredients/mapped/Ground_Beef.yaml	bd1f04587e0157f4f3e0dd0fa1dc7776880471deb75dc3783ba3be0411b8ba2e	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:5d0510bb0894a56b1e7f	data/ingredients/mapped/Beta-Lipomycin.yaml	active	role_evidence	major	MIM.assertion:a53e16bb6a7df74afeb64d475831b005157507fb0c4e73affc560ca1ae94221b	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Beta-Lipomycin.md | DECISIONS.md#roles	data/ingredients/mapped/Beta-Lipomycin.yaml	a7193b382eb78c71fcf00c5950e2f41194ba3757218f5fd812dc8492821d8524	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:750f44f3f7ecec4f91ef	data/ingredients/mapped/5-Keto-D-Gluconic_Acid_Potassium_Salt.yaml	active	role_evidence	major	MIM.assertion:a663af715c6bf8d31cf01a347564650c39c473a88d7c238c7ac31755632ca4a0	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/5-Keto-D-Gluconic_Acid_Potassium_Salt.md | DECISIONS.md#roles	data/ingredients/mapped/5-Keto-D-Gluconic_Acid_Potassium_Salt.yaml	4715d7c9d7bb965f7f3db53cf64b2cfb1ac1a748dc0af3b38ca38ca5c888e42f	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:e1a40eb4d5027f0d549d	data/ingredients/mapped/Vanadium_Chloride.yaml	active	role_evidence	major	MIM.assertion:a6783f569b8804ec4fa9e4b2400fcdee0654c1a312850f50d898ad4872aa0845	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Vanadium_Chloride.md | DECISIONS.md#roles	data/ingredients/mapped/Vanadium_Chloride.yaml	c8aea81224aa456d3adaba2c0b09192b067bb612d45878774d3d6cab981aaa36	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:3ae66b8012d5b3e065cf	data/ingredients/mapped/Lacto-N-fucopentaose_II.yaml	active	role_evidence	major	MIM.assertion:a7047f663bea0447c30f1f00f8b1c02934f09610936cc18fc015a9dad22db40d	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Lacto-N-fucopentaose_II.md | DECISIONS.md#roles	data/ingredients/mapped/Lacto-N-fucopentaose_II.yaml	1e843b77edc22d91f52f1fe57fb48327fb7714ea5ae471c465c40dafd7433b09	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:73b0c34738f1e76ee9ad	data/ingredients/mapped/PY-pectin.yaml	active	component_source_scope	major	MIM.assertion:a724b2280926cdda0a9c8f3a7e64f4392b47b0724926f093267a098ef5003805	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components	data/ingredients/mapped/PY-pectin.yaml	fe00f8b6439c9d1c86c68ce20efdf672115465cd58b2455edf4ddf30c1e4a6e6	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:e9b3da7873e18001bfdc	data/ingredients/mapped/Na2hpo4_X_7_H2o.yaml	active	role_evidence	major	MIM.assertion:a73afd95575388c66df6f0bbb7ecaabb61c1e45c8e4d4b3cea64fd49e5a2b650	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Na2hpo4_X_7_H2o.md | DECISIONS.md#roles	data/ingredients/mapped/Na2hpo4_X_7_H2o.yaml	479f15ecd212853202ba0a0c381cb9fa8f83f12900c3c7555f67b29661549b5b	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:04c91cac20dbb155a41b	data/ingredients/mapped/Na2-fumarate.yaml	active	role_evidence	major	MIM.assertion:a765a7d5839ad7177db17fbad52e92734643e026ec42298822babfb7f79c3749	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Na2-fumarate.md | DECISIONS.md#roles	data/ingredients/mapped/Na2-fumarate.yaml	db8152e7187f6a76224afea1dfa8ebc58aae54e8ea902d1e2d636507a4995ab5	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:c90dbfc1bb8a636cbbd1	data/ingredients/mapped/Modified_Cooked_Meat_Medium.yaml	active	component_source_scope	major	MIM.assertion:a76f929f750eb6d00bd0d4cc00962dc25aef1815dc01dcba9c05c6b3d593c851	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components	data/ingredients/mapped/Modified_Cooked_Meat_Medium.yaml	85ab9042f8e67c7ec43210a485b7a9f872d43fc769dc315887fd5d8c1cdacf97	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:7d0213447cba714f472a	data/ingredients/mapped/Cefsulodin_Sodium_Salt_Hydrate.yaml	active	role_evidence	major	MIM.assertion:a805df38ec231607c778f81386df8a428e5b49b228205b82d8b8825115e937a8	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Cefsulodin_Sodium_Salt_Hydrate.md | DECISIONS.md#roles	data/ingredients/mapped/Cefsulodin_Sodium_Salt_Hydrate.yaml	248a200989082e5f3786f45ddf9f1492b58eb5a728f0696040b12e8e1bad0939	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:9a8a2886b51ab3873144	data/ingredients/mapped/Champamycin_B.yaml	active	role_evidence	major	MIM.assertion:a82ad3c0117a623acfbed6383b3bdd738a65ae3a5b016ad70bdcd8c993f8648e	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Champamycin_B.md | DECISIONS.md#roles	data/ingredients/mapped/Champamycin_B.yaml	9f979dc23fd689052de6b88856816bf5d1a08e57d79ba3931a232fb00b80d580	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:acd29a45fd528f13bd56	data/ingredients/mapped/PY-glucose-rumen_Fluid.yaml	active	component_source_scope	major	MIM.assertion:a84957700c9197ee7d43d80926fba17dbbd8c21d054aeb2ba94c69b6abd6c0a9	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components	data/ingredients/mapped/PY-glucose-rumen_Fluid.yaml	0d9423c4dde8bee8140bab7b0cc6b27bcfa2e2a1c7c617ff454df19fbc17f777	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:241c5f792dbb5b0ba2a3	data/ingredients/mapped/Acetylated_Xylan.yaml	active	role_evidence	major	MIM.assertion:a89499e9277bcfe64b2bc5cf473b11df3ad85531ad589058e59bcc12beb78e4d	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Acetylated_Xylan.md | DECISIONS.md#roles	data/ingredients/mapped/Acetylated_Xylan.yaml	4d9d3f0b69a7539f44bffeeffa810af887d05e1eb9320148d29f3af6d4b0bb81	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:e082de354467a9d57892	data/ingredients/mapped/CMC_PY_Horse_Serum.yaml	active	component_source_scope	major	MIM.assertion:a898d77b07c7daf76f716091cc4a49c1f5a898c9a28b5701650d5f90d750c42a	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components	data/ingredients/unmapped/CMC_PY_Horse_Serum.yaml	39e3ff65e31ecd99696afd0b2d3429fba96751361b019a92933e136372b74077	RESOLVED	Love et al. 1979 (doi:10.1099/00207713-29-3-241) describes separate cooked meat-carbohydrate and peptone-yeast cultures with horse serum. The source expression was incorrectly flattened into one mixture, and CMC wrongly expanded as carboxymethylcellulose. All four edges withdrawn; raw expression retained as AMBIGUOUS.	reports/semantic_review_20260921/resolution/components/dispositions.tsv
SEM:6f5d35fa2f48765080ca	data/ingredients/mapped/Ca-folinate.yaml	active	role_evidence	major	MIM.assertion:a9046f1e7c57af057de1c1cb13b35ab3961350aee0d53a1c808ba770475c6ba1	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Ca-folinate.md | DECISIONS.md#roles	data/ingredients/mapped/Ca-folinate.yaml	e6077448154006195021c507f681b7a4bcf115979bdf0a3f3de69040dc73532f	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:4e1fb3397da93b8834d7	data/ingredients/mapped/Gardimycin.yaml	active	role_evidence	major	MIM.assertion:a91147e77caf3c47423ac1aeaeea9a25688229e15aa33b74e87749a8a706771c	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Gardimycin.md | DECISIONS.md#roles	data/ingredients/mapped/Gardimycin.yaml	5c7068640645c68734304aa4ab4934d0f4a7967cec686a61300a66b853baee39	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:480f6a8774fa47a7328e	data/ingredients/mapped/Geomycin.yaml	active	role_evidence	major	MIM.assertion:a97c6520759f5b1a3e5a7b3a2bc476922d36c44d1e97fe68015c666a40e15d05	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Geomycin.md | DECISIONS.md#roles	data/ingredients/mapped/Geomycin.yaml	fa269060e6ebc77f8c8bdf474dbae2432967d180e859387780789a8268d19bda	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:bd092a1dc97dbe2d7627	data/ingredients/mapped/PYG.yaml	active	component_source_scope	major	MIM.assertion:aa19cfc3c85a8742a6f189be5d6c1e1300fd99e772d77253905ded84b4b6b2a4	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components	data/ingredients/mapped/PYG.yaml	2560177ec64534d39f8b7a9a151bbddd08b70f1c34ce50d7cc6f603dd44ddb83	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:9f075631effcf8c12579	data/ingredients/mapped/PYEG.yaml	active	component_source_scope	major	MIM.assertion:aa7a1d60bae0087006a060ed42ae4467a9780bcb2b319dec77868ef911504bac	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components	data/ingredients/mapped/PYEG.yaml	59aa22d3f741cba3f712bb3294adc7abc1f1e6933dad74b9d79001299c88dd0a	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:bb7966762558d23fa388	data/ingredients/mapped/L-threonine.yaml	active	role_evidence	major	MIM.assertion:aa9bb109382a190ef02969bdeb01c5512a1bb9b4a065aab3620e67ad3d77ec39	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-threonine.md | DECISIONS.md#roles	data/ingredients/mapped/L-threonine.yaml	90acd6a97a8ff3aac29c5f0d544a30be1e1fcf59ed38fd3030477d8a8a47c002	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:e1fb366227d2575afe9b	data/ingredients/mapped/L-phenylalanine.yaml	active	role_evidence	major	MIM.assertion:aafbdd3923e4241d9a5245096db0a18c3daa937df9e2a21d46ae601f0cf9df43	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-phenylalanine.md | DECISIONS.md#roles	data/ingredients/mapped/L-phenylalanine.yaml	5166757201c7bdfb2890e7292e80f78b318f4cf4f5e6bf8f6f5a3d3925f8cbff	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:39877065ab9115b774cf	data/ingredients/mapped/6-O-sialyllactose_Sodium_Salt.yaml	active	role_evidence	major	MIM.assertion:ab16acbe320dbcc1729d60671462e5611cdfc195366c90f790dd57a713fe7a42	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/6-O-sialyllactose_Sodium_Salt.md | DECISIONS.md#roles	data/ingredients/mapped/6-O-sialyllactose_Sodium_Salt.yaml	252e3146582a0917fbc3827e3ef009885696d96a077b7f0ffdf48bd268cc598e	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:83e9d62dd2d4313461f4	data/ingredients/mapped/Glycerol_Mono-oleate.yaml	active	role_evidence	major	MIM.assertion:ab1d64d73246fe1d4c215318c3bf41b64ab258c76d78004c8e88db90e9d7e684	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Glycerol_Mono-oleate.md | DECISIONS.md#roles	data/ingredients/mapped/Glycerol_Mono-oleate.yaml	5f0ffcba2d2cd18e6e874b0e9e414398b734b95fff4f9013d1ad9dac67de2d7e	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:c868bbb8adc9980771b2	data/ingredients/mapped/D-Glucaric_Acid.yaml	active	role_evidence	major	MIM.assertion:ac377c2fd41f5b9eae8d6bd8ab7afe7f9762fcca7768c6d5f5bdb8022e663dc8	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/D-Glucaric_Acid.md | DECISIONS.md#roles	data/ingredients/mapped/D-Glucaric_Acid.yaml	28cb4957cd4826f99337d6b52f18de2844e52af42d728a893dc307967f90d8db	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:6cdd0f5037a533719415	data/ingredients/mapped/Phleomycin.yaml	active	role_evidence	major	MIM.assertion:ac5d438039ccab484db5bd6f0356354160bee1ca4b616376de174bd1ec30775e	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Phleomycin.md | DECISIONS.md#roles	data/ingredients/mapped/Phleomycin.yaml	c266e3fe3a6c7c48dcda848b6c11bd34126084daf671b92e0f9aa291bf942978	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:cf675c268cc5e78990fb	data/ingredients/mapped/Fructose-6-phosphate.yaml	active	role_evidence	major	MIM.assertion:acb4c0171c852d082a9f9d5d58ef048d8430b92350aa51b2b2037e99b6b6a421	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Fructose-6-phosphate.md | DECISIONS.md#roles	data/ingredients/mapped/Fructose-6-phosphate.yaml	c072c8f74919c1ac590300633f85d9cd4861a2d304b3c49d124185c6ecf7ed2b	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:66f5cd10c071cf5b6a47	data/ingredients/mapped/Trisodium_Citrate_X_H2O.yaml	active	role_evidence	major	MIM.assertion:ad08c9c66925ad384dc8f6879fb8bd3a0b292c3bcedac9306a40cdc0ea0a859a	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Trisodium_Citrate_X_H2O.md | DECISIONS.md#roles	data/ingredients/mapped/Trisodium_Citrate_X_H2O.yaml	47480b3cdddc63a9b7685533ad4c5f20884a34655ec6b76d880ec2178bddbd8d	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:92fa8db6021faebfb4ac	data/ingredients/mapped/Nickel_II_sulfate_hexahydrate.yaml	active	role_evidence	major	MIM.assertion:ad2031de95210416d7966872a91a68b8018e43229bed50710b5e082a25f3a286	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Nickel_II_sulfate_hexahydrate.md | DECISIONS.md#roles	data/ingredients/mapped/Nickel_II_sulfate_hexahydrate.yaml	8f26668428e443d79043dc77ec798fb141837c249c0beaa76ad31b0722bc7e55	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:7fdd95091bccb6fbd0aa	data/ingredients/mapped/Mgso4_X_6_H2o.yaml	active	role_evidence	major	MIM.assertion:ad3c6b146d674a0427d61cdcee40ac1ed6a9b45376f264ccc8b62c9aacb82419	open	No evidence is supplied.	reports/yaml_record_review/Mgso4_X_6_H2o.md | DECISIONS.md#roles	data/ingredients/mapped/Mgso4_X_6_H2o.yaml	347eb18793402da271f86c5698703d613d343a34f43b23d443f0d0c3b5224134	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:bff095566bdfe2d989f7	data/ingredients/mapped/4-hydroxybutyric_Acid.yaml	active	role_evidence	major	MIM.assertion:ada5b5c6203157de53f83aa85c15256da9930767277aff2913cea49344003d66	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/4-hydroxybutyric_Acid.md | DECISIONS.md#roles	data/ingredients/mapped/4-hydroxybutyric_Acid.yaml	6781a19b96e24d37da9475dddafb149c9462e37b0f8c397f598ca8a8d7f155f0	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:92988e22d8252691db92	data/ingredients/mapped/A-Ketoglutaric_Acid_Disodium_Salt_Hydrate.yaml	active	role_evidence	major	MIM.assertion:ada9e8e5522593ef3c101f02c7607ae9070c63ae8d1baaee00afdc3adeb0586c	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/A-Ketoglutaric_Acid_Disodium_Salt_Hydrate.md | DECISIONS.md#roles	data/ingredients/mapped/A-Ketoglutaric_Acid_Disodium_Salt_Hydrate.yaml	09dcea028f806cc4d490096bd79e8e1391c27d23ff523f97e732016ab83f0450	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:c366f652ad99146e8f52	data/ingredients/mapped/Tryptone.yaml	active	role_evidence	major	MIM.assertion:adc9af9324325e53bc02a4d0ecb98e70bdfa0d0bc9c69c02b933acdd195a99a6	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Tryptone.md | DECISIONS.md#roles	data/ingredients/mapped/Tryptone.yaml	2d4142f88d854838da86fa3f81a34d5d40c302627cf127adc0b50006e5b21356	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:93f86647a5ce6f4b251b	data/ingredients/mapped/Meso-Erythritol.yaml	active	role_evidence	major	MIM.assertion:addc7a2da475aa37fb0e430b7096e860aeffa2717492aaff44e892dce8f02dca	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Meso-Erythritol.md | DECISIONS.md#roles	data/ingredients/mapped/Meso-Erythritol.yaml	cc8547976e178be1b3538d6154b867a287e1f6c7e30bcdca91f5f83f2cbfb612	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:eed82f072b1f2d97daa2	data/ingredients/mapped/Ceftriaxone_Disodium_Salt_Hemi_Heptahydrate.yaml	active	role_evidence	major	MIM.assertion:ae5a7401ddcf7ad4a8e66a96dac1bdc441fc2b1f50f391b6021114242c18e9b1	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Ceftriaxone_Disodium_Salt_Hemi_Heptahydrate.md | DECISIONS.md#roles	data/ingredients/mapped/Ceftriaxone_Disodium_Salt_Hemi_Heptahydrate.yaml	8e46dd83f0c5babd8b4d8e84ac3d9af0e3d65967af120f7880a1fbd1329d5f9a	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:4bd73f77dc3937c682d0	data/ingredients/mapped/L-Aspartic_Acid_Potassium_Salt.yaml	active	role_evidence	major	MIM.assertion:af05fc2536af495aeb84982db5b624327459d82ea3cd2f8245645c9876c1eeeb	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-Aspartic_Acid_Potassium_Salt.md | DECISIONS.md#roles	data/ingredients/mapped/L-Aspartic_Acid_Potassium_Salt.yaml	1799f0371433518f3a4add09e07a602ffbc153545880ce15666f6b0399f51a3e	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:1d6c662e7c259e39dbb1	data/ingredients/mapped/Bandamycin.yaml	active	role_evidence	major	MIM.assertion:afc78d3e879ed1f478b55fdaf79be4109770844e12f3a631d1a9e779ffc37aee	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Bandamycin.md | DECISIONS.md#roles	data/ingredients/mapped/Bandamycin.yaml	66c03a35e873d35bc17029c8e348e60ac778cee2ac143f69dbc2b844a0580bed	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:efa5c3785cc53b7f6f9f	data/ingredients/mapped/Sodium_Pyrophosphate.yaml	active	role_evidence	major	MIM.assertion:b06e7f4427eadf8e43d4c0baed8ac6f17848d63593d0e20cd1e0ce7256b71ee2	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Sodium_Pyrophosphate.md | DECISIONS.md#roles	data/ingredients/mapped/Sodium_Pyrophosphate.yaml	0cd88f3772c3f6c284b5087118f8861c1336a66d9157cd38b285308165b918f6	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:edaf63868af7f226ad0f	data/ingredients/mapped/Na2-edta.yaml	active	role_evidence	major	MIM.assertion:b0b865737bad6c0ba7554a501c98c80965901ea5770def67040feb53d2dc8bf3	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Na2-edta.md | DECISIONS.md#roles	data/ingredients/mapped/Na2-edta.yaml	7ac669135e2443456cf3256bb963d53935e7ce48f9d8878a65778162bf02d4c4	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:b219be966290c01a9537	data/ingredients/mapped/Fe2_So43_X_N_H2o.yaml	active	role_evidence	major	MIM.assertion:b0da94800e70673a2936c1a6b2050e0b7b40ae569d32036e5d648581c2973f6d	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Fe2_So43_X_N_H2o.md | DECISIONS.md#roles	data/ingredients/mapped/Fe2_So43_X_N_H2o.yaml	5b98fed8eddbde07bfd8e8e4dd9263cd56d7ecb494691d4d5f55fedd3a405447	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:f8699f6f4e6a7590fb5f	data/ingredients/mapped/Galactose.yaml	active	role_evidence	major	MIM.assertion:b236af687f01887f04c7d0478887ae4ff129db09dd25f5b80bcaf988b2794837	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Galactose.md | DECISIONS.md#roles	data/ingredients/mapped/Galactose.yaml	cf7e73c8c57501c0a5eb44a55908977c3ad4b6c4e296dbd4cd58ed5c7b821ceb	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:6c1818470495576c2984	data/ingredients/mapped/Sodium_Potassium_Phosphate_Buffer.yaml	active	role_evidence	major	MIM.assertion:b2392b9e61560577aac5e7a9f32e439ae5fa60af8acfd4becf7f1e5c45cef11e	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Sodium_Potassium_Phosphate_Buffer.md | DECISIONS.md#roles	data/ingredients/mapped/Sodium_Potassium_Phosphate_Buffer.yaml	344cddfb85f088be99aff9cf75731b2c5fcdeb926f022a0f5633451816fb2c7a	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:e9e2e166770525730b0c	data/ingredients/mapped/PY-pectin.yaml	active	component_source_scope	major	MIM.assertion:b251c7fc4d7dcdbeb8ceb90e426e601e496fca4b3905836cf12f84453fe7d832	open	Expansion/interpretation is retained as an assertion, but the exact source preparation must be verified before semantic approval. UNKNOWN/PARTIAL completeness is not proof of membership.	DECISIONS.md#components	data/ingredients/mapped/PY-pectin.yaml	fe00f8b6439c9d1c86c68ce20efdf672115465cd58b2455edf4ddf30c1e4a6e6	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:954d2dabb1e00504ec7d	data/ingredients/mapped/Ribose.yaml	active	role_evidence	major	MIM.assertion:b25777e9093a89898ee1bd93100c3c2f66ccd8478cde751d60b0fd2a97c42bac	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Ribose.md | DECISIONS.md#roles	data/ingredients/mapped/Ribose.yaml	964caca9c09c76a81ca23148521a5d90c1d86b49cfbf197cb58d9d09ca2aeae9	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:640fc93edf588f98e6e9	data/ingredients/mapped/L-2-Aminobutyric_Acid.yaml	active	role_evidence	major	MIM.assertion:b302b8f338ae473572eb12f653c8d48bea4380db8ab7a861a23c104a76abd3f0	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/L-2-Aminobutyric_Acid.md | DECISIONS.md#roles	data/ingredients/mapped/L-2-Aminobutyric_Acid.yaml	aecc32a591c1f3a5cb913166982d8e3864ce636a09137f4210aa54c94529ed04	OPEN	Historical finding remains unresolved; no blanket approval.	
SEM:e75a14faed5f822cda26	data/ingredients/mapped/Kanchanomycin.yaml	active	role_evidence	major	MIM.assertion:b30e22d81c13b507290ae0483364851fcc7bc27f95ee9a1aa622ba5a787f3b09	open	Only explicitly provisional computational evidence is supplied; not an independently supported role claim.	reports/yaml_record_review/Kanchanomycin.md | DECISIONS.md#roles	data/ingredients/mapped/Kanchanomycin.yaml	d9032dcd0d962b99b0131a8eb6dfd1f6ba4fbfe80dc6d4e18b8eda8ac624babd	OPEN	Historical finding remains unresolved; no blanket approval.	
